Restaurant ID,Restaurant,Address,Locality,Cuisines,Average Cost for two,Rating,Rating text,Votes
18279476,Choice Corner,"2/70 Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,Street Food,120,3,Average,6
18294260,Chowringhee,"1/B-27, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Chinese",600,3,Average,5
7409,Darshan Dhaba,"54, Main Market, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Beverages",100,3,Average,16
8912,Domino's Pizza,"1, Ground Floor, Plot 22-B, Pusa Road, Bada Bazar Marg, Rajinder Nagar, New Delhi",Rajinder Nagar,"Pizza, Fast Food",700,3,Average,119
18224550,Durga Dhaba,"R Block, Rajinder Nagar, New Delhi",Rajinder Nagar,North Indian,200,3,Average,6
18363093,Flashback Midnight Hunger,"Rajinder Nagar, New Delhi",Rajinder Nagar,"Italian, Continental, Fast Food, Chinese",600,3,Average,50
307511,Flavours of Punjab,"Shop 4, B/64, Main Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Chinese",750,3,Average,165
18369767,Flirty Momo's,"2/70, Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,Chinese,350,3,Average,12
17977795,Food Factory,"23, Double Storey Market, New, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Chinese, Mughlai",500,3,Average,14
18455210,Foodies Joint,"4A/1, Bada Bazar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Fast Food, North Indian, Chinese",300,3,Average,20
313258,Fresh Meat CO,"Shop 124, Shanker Road Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Raw Meats, Fast Food",300,3,Average,4
7452,Friends Restaurant,"27-A, Main Market, Opposite Syndicate Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,North Indian,300,3,Average,117
7373,Giani,"Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Ice Cream, Desserts",300,3,Average,40
309445,Green Chick Chop,"684, Ground Floor, Double Story, New, Rajinder Nagar, New Delhi",Rajinder Nagar,"Raw Meats, North Indian, Fast Food",350,3,Average,17
18468651,Havmor Ice Cream,"Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Ice Cream, Desserts",200,3,Average,7
8671,Hot Pot,"Shankar Road Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Chinese, Fast Food",300,3,Average,111
308049,Hyderabadi Biryani Parlour,"Shop 7, Opposite Rapid Flour Mill, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Biryani, North Indian",300,3,Average,66
307519,iGNiTE,"13, Opposite Rapid Flour Mill, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Chinese",650,3,Average,110
18034082,Just Cakez,"2/76, Sir Ganga Ram Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,Bakery,500,3,Average,6
18237343,Kay's Bar-Be-Que,"2/70, Rajinder Nagar, New Delhi",Rajinder Nagar,North Indian,400,3,Average,6
8658,Kolkata Kathi Roll,"Opposite Axis Bank, Main Market, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,Fast Food,100,3,Average,24
307702,Madras Cafe,"10/20, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"South Indian, Chinese",350,3,Average,29
300300,Mama's Chinese Kitchen,"4/52, Main Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,Chinese,750,3,Average,58
3131,Mama's Nu Khana Khazana,"4/60, Main Shankar Road, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Chinese, Mughlai",900,3,Average,169
18446480,Marathi Katta,"Shop 9, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Fast Food, Maharashtrian, North Indian",250,3,Average,11
311383,Mitra Da Dhaba,"J-424, New Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,North Indian,350,3,Average,55
2751,Moti Mahal Delux - Kebab Trail,"R-551, New Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Mughlai, Chinese",1000,3,Average,102
18395392,Nirula's Ice Cream,"6/80, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Ice Cream, Desserts",250,3,Average,10
306067,Oberoi Biryani,"1/123, Opposite BSES Office, Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Biryani, North Indian",600,3,Average,135
8688,Pappu Ka Dhaba,"143, Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,North Indian,300,3,Average,25
7306,Peshawar Sweets Shop,"114, Shankar Road Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Street Food, Mithai",150,3,Average,79
18277238,Piyu Kitchen,"3/8,Old Rajinder Nagar, Opposite Sanatan Dharm Mandir, Main Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Chinese",800,3,Average,13
18107869,Posh Spice,"Shop 12, B-1/8, Apsara Arcade, Pusa Road, Rajinder Nagar, New Delhi",Rajinder Nagar,Fast Food,300,3,Average,12
7442,Prince Chicken & Mutton Shop,"95, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Raw Meats, North Indian",600,3,Average,22
7448,Punjab Chicken & Bar-Be-Que,"100, Main Market, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,North Indian,600,3,Average,5
307075,Republic of Chicken,"100, Old Rajinder Nagar Market, Near UCO Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Raw Meats, Fast Food",400,3,Average,33
305392,Sagar Ratna,"Plot 22, 1st Floor, Bazar Marg, Rajinder Nagar, New Delhi",Rajinder Nagar,"South Indian, North Indian, Chinese",600,3,Average,120
18248991,Sardar A Pure Meat Shop,"5/46, Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Raw Meats, Fast Food",300,3,Average,7
18420444,Shama Chicken Corner,"37/1, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,Mughlai,300,3,Average,4
311787,Shawarma King's,"53/5, Opposite Andhra Bank, Bada Bazar Marg, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,Fast Food,250,3,Average,7
8660,Sindh Sweet Corner,"131, Shankar Road Market, New, Rajinder Nagar, New Delhi",Rajinder Nagar,"Mithai, Street Food",200,3,Average,22
18282048,Singh Tawa Corner,"3/32, Opposite Post Office, Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,North Indian,600,3,Average,10
8666,Singh's Kitchen,"4-D/13, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Chinese, Fast Food",400,3,Average,84
8667,South Indian Cafe,"140, Shankar Road Market, New, Rajinder Nagar, New Delhi",Rajinder Nagar,South Indian,250,3,Average,18
7441,Subway,"60/17, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"American, Fast Food, Salad, Healthy Food",500,3,Average,152
3132,Swaad Bar-Be-Que,"4A/61, Main Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Chinese",600,3,Average,27
7342,Tadak Punjabi,"4 D/9, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,North Indian,300,3,Average,41
301242,Tandoori Delights,"43, Near Rapid Floor Mill, Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Mughlai",500,3,Average,40
18429387,The Culinary Pitaara,"Near Rajinder Nagar Metro Station, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Chinese",900,3,Average,7
18453448,The Grill Cafe,"76, Block 53, Old Rajindra Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Cafe, Fast Food, Pizza",250,3,Average,21
18369771,The Sunset,"71 Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,Mughlai,500,3,Average,7
309255,Tomatoes Kitchen,"Shop 77, Next to Axis Bank, Old Rajendra Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Chinese, Fast Food",700,3,Average,135
307278,Udupi Eating House,"4, Ground Floor, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,South Indian,350,3,Average,53
311760,Wrapss,"57/16, Near HDFC Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Chinese, Fast Food",350,3,Average,140
18443750,Burger Point,"Shop 47, Near Kotak Mahindra Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Burger, Fast Food",300,4,Good,25
307700,Kings,"3/72, Main Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"Desserts, Ice Cream",300,4,Good,83
18381646,Millionaire - Powered by Wrapss,"17-B, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Burger, Fast Food",400,4,Good,27
308054,Punjabi Chaap Corner,"Shop 27, Opposite Syndicate Bank, Near Rapid Flour Mills, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Fast Food, North Indian",400,4,Good,107
18427200,Spooky Sky,"Rajinder Nagar, New Delhi",Rajinder Nagar,"Italian, Chinese, North Indian",650,4,Good,38
7427,Standard Corner,"99, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,North Indian,100,4,Good,87
18261149,The Canteen,"Shop 70, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Cafe, South Indian, North Indian, Bakery",550,4,Good,126
18322646,The Diet Kitchen,Rajinder Nagar,Rajinder Nagar,"Continental, Healthy Food",700,4,Good,39
310912,The Flashback,"53/5, Opposite Andhra Bank, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Cafe, Italian, Chinese",700,4,Good,617
18334635,The Mashal,"11, Old Rajinder Nagar Market, Rajinder Nagar, New Delhi",Rajinder Nagar,"Mughlai, North Indian",500,4,Good,26
18487016,Chillax Cafe And Bistro,"1st Floor, Gate 3, Rajinder Place Metro Station, Rajinder Nagar, New Delhi",Rajinder Nagar,"Cafe, Bakery",250,1,Not rated,1
18480928,Jee Aao Jee Chole Bhature,"Shop 142, Shankar Road Market, Rajinder Nagar, New Delhi",Rajinder Nagar,Street Food,150,1,Not rated,1
18446486,LSK Express,"4a/57, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Italian, Continental",500,1,Not rated,1
7401,Aggarwal Sweets India,"17/10, Main Market Road, Near Gol Chakkar, Old Rajinder Nagar, New Delhi",Rajinder Nagar,"Mithai, Street Food",200,2,Poor,52
18237341,Dilli Treat,"3/80, Shankar Road, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, South Indian, Chinese",500,4,Very Good,251
7428,Dukes Pastry Shop,"26/17, Main Bazar, Old Rajinder Nagar, Rajinder Nagar, New Delhi",Rajinder Nagar,"Bakery, Fast Food",300,4,Very Good,474
18420467,HotMess Bakes,"Shop 123, Shankar Road, Rajinder Nagar, New Delhi",Rajinder Nagar,"Bakery, Fast Food",750,4,Very Good,101
18332869,London Street Kitchen,"4A-59, Old, Rajinder Nagar, New Delhi",Rajinder Nagar,"North Indian, Mughlai, Chinese",600,4,Very Good,163
18241878,Bablu Chic-Inn,"64, J Block Commercial Complex, Rajouri Garden, New Delhi",Rajouri Garden,"Mughlai, North Indian",750,3,Average,25
312959,Babu Jhatka,"Shop 19, DDA Market, Rajouri Garden, New Delhi",Rajouri Garden,North Indian,500,3,Average,5
978,Bal Gopal,"46, DDA Market, Opposite Surya Continental, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Mughlai",500,3,Average,49
306910,Bharat Sweets,"Opposite J Block, Main Road, Rajouri Garden, New Delhi",Rajouri Garden,Mithai,100,3,Average,11
307135,Cafe Blue Tomato,"J-13/12, Patel Market, Opposite IDBI Bank, Near Skating Rink Park, Rajouri Garden, New Delhi",Rajouri Garden,"Continental, North Indian, Chinese, Cafe",1400,3,Average,411
18363209,Cafe TAB,"JA-1A, DDA Flats, Near Sarg Ashram Mandir, Rajouri Garden, New Delhi",Rajouri Garden,Cafe,500,3,Average,17
18454700,Cake-O-Licious,"2nd Floor, J-12/52, Rajouri Garden, New Delhi",Rajouri Garden,Bakery,400,3,Average,11
308791,Chaap Point,"Shop 41, Ground Floor, Banda Bairagi Market, Near Malik Medical Store, Ramesh Nagar, Rajouri Garden, New Delhi",Rajouri Garden,Fast Food,250,3,Average,23
312589,Chawla Family Restaurant,"Shop G3, G4, Opposite Surya Continental, J Block, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Chinese, Mughlai",700,3,Average,8
977,Chawla Family Restaurant,"52-53,  Opposite Surya, DDA Market, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Chinese",700,3,Average,93
8649,Chawla Restaurant,"J Block, DDA Market, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Chinese",600,3,Average,25
309435,Chawlas 2,"71-73, DDA Market Complex, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Mughlai",800,3,Average,27
18371401,Chicken Addiction,"Shop 65, DDA Market, J Block, Rajouri Garden, New Delhi",Rajouri Garden,North Indian,500,3,Average,21
307138,Crave Busters,"Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Chinese, Continental",1100,3,Average,224
18420427,Garage,"68/69, DDA, Complex J Block Market, Rajouri Garden, New Delhi",Rajouri Garden,North Indian,650,3,Average,4
305082,Gola Sizzlers,"J-2/14, Rajouri Garden, New Delhi",Rajouri Garden,"Mughlai, North Indian, Chinese",1300,3,Average,246
305086,Golden Tandoor,"Upper Ground Floor, 9-11, J Block, Community Center, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Chinese",700,3,Average,41
307541,Green Chick Chop,"Shop 6, DDA LIG Market, Rajouri Garden, New Delhi",Rajouri Garden,"Raw Meats, North Indian, Fast Food",350,3,Average,14
18281968,Indo Traditional Kulfi,"Shop 10, Community Center, Rajouri Garden, New Delhi",Rajouri Garden,Ice Cream,100,3,Average,5
18375382,Invitation Foodex,"Shop 42, J Block Market, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Chinese, Mughlai",600,3,Average,7
2537,King's Kabab,"Shop 15, Community Centre, DDA Complex, J Block, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Mughlai, Chinese",700,3,Average,16
311977,New Kadimi,"A-40, Vishal Enclave, Opposite TDI Mall, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, South Indian, Chinese",800,3,Average,90
974,Paramjeet Machi Wala,"50-51, J Block Community Centre, Opposite Surya Continental, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Mughlai",750,3,Average,53
4163,Polka Pastry & Snack Bar,"2-A, Yellow Flats, Rajouri Garden, New Delhi",Rajouri Garden,"Bakery, Fast Food",350,3,Average,33
305694,Punnu Biryani,"Near Cambridge Foundation School, DDA LIG Market, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Biryani, Fast Food",600,3,Average,41
2364,Raju Chinese Food,"3, Community Centre, Surya Continental, Rajouri Garden, New Delhi",Rajouri Garden,Chinese,400,3,Average,49
305688,Sandoz,"J 58, Vardhaman Plaza, DDA Complex, Opposite Surya Continental, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Chinese",550,3,Average,22
18255603,Scoop Junction,"Shop 13-14, DDA Market, J Block, Keshav Marg, Rajouri Garden, New Delhi",Rajouri Garden,"Ice Cream, Desserts",200,3,Average,14
307548,Shri Durga Dosa Corner,"J 5/51, Near HDFC Bank, Rajouri Garden, New Delhi",Rajouri Garden,South Indian,300,3,Average,14
5932,Soni Bakers,"J-88/89, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,"Bakery, Desserts, Fast Food, Street Food, Chinese, Beverages",400,3,Average,179
300397,Subway,"4, F-115, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,"American, Fast Food, Salad, Healthy Food",500,3,Average,114
969,The Tandoor,"58, DDA Complex, J Block, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Chinese",750,3,Average,45
303122,Twenty Four Seven,"J-13/59, Rajouri Garden, New Delhi",Rajouri Garden,"Fast Food, North Indian",300,3,Average,22
8652,Unique Tasty Bites,"J Block, Near Surya Continental, Rajouri Garden, New Delhi",Rajouri Garden,Chinese,400,3,Average,10
18420456,Band Baaja Baaraat,"A-6 Ground Floor, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,North Indian,1300,5,Excellent,128
18445790,Kopper Kadai,"J2/6B, 1st & 2nd Floor, B.K. Dutta Market, Rajouri Garden, New Delhi",Rajouri Garden,North Indian,1400,5,Excellent,83
313368,Naturals Ice Cream,"J-2/10, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,Ice Cream,150,5,Excellent,474
18037817,Qubitos - The Terrace Cafe,"C-7, Vishal Enclave, Opposite Metro Pillar 417, Rajouri Garden, New Delhi",Rajouri Garden,"Thai, European, Mexican, North Indian, Chinese, Cafe",1500,5,Excellent,778
304746,The California Boulevard,"J-2/5, 1st & 2nd Floor, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"American, Asian, European, Seafood",2000,5,Excellent,1691
9458,Anjlika Pastry Shop,"F-146, Rajouri Garden, New Delhi",Rajouri Garden,"Bakery, Desserts, Fast Food",400,4,Good,170
5878,Atul Chaat Corner,"H-44, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,Street Food,100,4,Good,413
18384134,Bake A Wish,"J 12/14, Rajouri Garden, New Delhi",Rajouri Garden,"Bakery, Fast Food",400,4,Good,43
3086,Berco's,"S-26, Janta Market, Rajouri Garden, New Delhi",Rajouri Garden,"Chinese, Thai",1100,4,Good,364
497,Bikanervala,"A-2/43, 1st Floor, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,4,Good,334
18461723,Bintang Sweet Thrills,"Shop 1, 176-A,  LIG Flats, Rajouri Garden, New Delhi",Rajouri Garden,"Desserts, Ice Cream",200,4,Good,21
18163908,Boombox Cafe Reloaded,"C-10, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Mexican, Chinese, Italian",1100,4,Good,605
18037816,Cafe Foto Club,"J-2/6 B, Ground Floor, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Fast Food, Italian, Chinese, Cafe",1400,4,Good,280
312482,Capital Grill,"A-4, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Continental, North Indian, Chinese",1650,4,Good,316
18222577,CG's - Lounge Cafe Bar,"A-4, 1st Floor, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Continental, North Indian",1700,4,Good,88
966,Dhaba,"A-5, Vishal Enclave, Main Najafgarh Road, Rajouri Garden, New Delhi",Rajouri Garden,"Chinese, North Indian",1100,4,Good,662
217,Domino's Pizza,"J-2/20, Ground Floor, BK Dutta Market, Rajouri Garden, New Delhi",Rajouri Garden,"Pizza, Fast Food",700,4,Good,194
18245274,Garam Dharam,"J-2/12, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,North Indian,1300,4,Good,282
5931,Gayway Bakery,"J-76, Ground Floor, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,"Bakery, Fast Food",300,4,Good,120
1158,Giani's,"A-13, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Ice Cream, Desserts",400,4,Good,122
309845,Grub House,"J-2/14, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"Italian, North Indian, Continental",1700,4,Good,313
18273540,Habibi,"C-13, 1st Floor, Opposite Metro Pillar 414, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Middle Eastern, Mediterranean, North Indian",1250,4,Good,196
310768,High Street Cafí©,"J-2/6 A, 2nd Floor, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Continental, Chinese, Italian",1250,4,Good,374
18322658,Hungry Heroes,"F-135, Main Market, Rajouri Garden, New Delhi",Rajouri Garden,Continental,800,4,Good,96
18228867,IKKA - The Ace Bar,"A-19, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Continental, North Indian, Chinese, Italian, Finger Food",1200,4,Good,751
18384149,Jungle Jamboree,"A 23, 1st Floor, Vishal Enclave, Rajouri Garden, New Delhi",Rajouri Garden,"Continental, Chinese, Thai, Mughlai, North Indian",1500,4,Good,168
18294265,Lord of the Drinks Chamber,"BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"European, Chinese, North Indian, Italian",2200,4,Good,404
18472653,Marine Drivve - Club & Courtyard,"A-2, Vishal Enclave, Opposite Metro Pillar 412, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Chinese, Continental",2000,4,Good,52
188,McDonald's,"Vishal Cinema Complex, Rajouri Garden, New Delhi",Rajouri Garden,"Fast Food, Burger",500,4,Good,161
306014,Mister Gulati Bakers,"J-7/80 A, Nehru Market, Rajouri Garden, New Delhi",Rajouri Garden,Bakery,500,4,Good,160
18281954,My Fit Food,"J-19, Rajouri Garden, New Delhi",Rajouri Garden,"Healthy Food, Italian, Juices, Beverages",550,4,Good,81
306410,Otik Cake Shop,"Shop 2, J-12/22, Rajouri Garden, New Delhi",Rajouri Garden,"Bakery, Desserts, Fast Food",250,4,Good,166
837,Pind Balluchi,"J-2/1, BK Dutt Market, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Mughlai",800,4,Good,622
18438452,SardarBuksh Coffee & Co.,"Vardhman Plaza, J Block, Near Pyara Chicken Corner, Rajouri Garden, New Delhi",Rajouri Garden,"Beverages, Desserts",250,4,Good,23
965,Sethi's Restaurant & Barbeque,"4-8-9, DDA Market, J Block, Community Centre, Rajouri Garden, New Delhi",Rajouri Garden,"North Indian, Chinese",700,4,Good,422
